Perturbation	Phylum	Class	Order	Family	Genus	Num	Increase	Decrease	Increase2	Decrease2	pVal	Stat
CO2	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	-	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	A21b	-	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	-	17	12	5	70.5882352941177	29.4117647058824	0.143463134765625	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	-	22	15	7	68.1818181818182	31.8181818181818	0.133800506591797	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	-	9	6	3	66.6666666666667	33.3333333333333	0.5078125	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	-	8	5	3	62.5	37.5	0.7265625	-
CO2	Proteobacteria	Gammaproteobacteria	CCD24	unidentified	-	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	-	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	-	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	unculturedgammaproteobacterium	-	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	GammaproteobacteriaIncertaeSedis	UnknownFamily	-	6	2	4	33.3333333333333	66.6666666666667	0.6875	-
CO2	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	-	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	-	2	2	0	100	0	0.5	-
CO2	Proteobacteria	Gammaproteobacteria	PLTA13	metagenome	-	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	PLTA13	unidentified	-	2	2	0	100	0	0.5	-
CO2	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	-	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	R7C24	unidentified	-	3	3	0	100	0	0.25	-
CO2	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	-	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	-	7	3	4	42.8571428571429	57.1428571428571	1	-
CO2	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	-	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	unidentified	unidentified	-	4	1	3	25	75	0.625	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	-	7	6	1	85.7142857142857	14.2857142857143	0.125	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	-	11	8	3	72.7272727272727	27.2727272727273	0.2265625	-
CO2	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	A21b	unidentified	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Noviherbaspirillum	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ramlibacter	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhizobacter	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	uncultured	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	unidentified	9	6	3	66.6666666666667	33.3333333333333	0.5078125	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Ellin6067	4	2	2	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	IS-44	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	mle1-7	2	2	0	100	0	0.5	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	15	10	5	66.6666666666667	33.3333333333333	0.3017578125	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	Ambiguous_taxa	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	unculturedbacterium	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	unculturedproteobacterium	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	unculturedRhodocyclaceaebacterium	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	unidentified	4	3	1	75	25	0.625	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	Ambiguous_taxa	5	3	2	60	40	1	-
CO2	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Proteobacteria	Gammaproteobacteria	CCD24	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	uncultured	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	unculturedgammaproteobacterium	unidentified	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	GammaproteobacteriaIncertaeSedis	UnknownFamily	Acidibacter	6	2	4	33.3333333333333	66.6666666666667	0.6875	-
CO2	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	BIyi10	2	2	0	100	0	0.5	-
CO2	Proteobacteria	Gammaproteobacteria	PLTA13	metagenome	unidentified	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	PLTA13	unidentified	unidentified	2	2	0	100	0	0.5	-
CO2	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	R7C24	unidentified	unidentified	3	3	0	100	0	0.25	-
CO2	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Polycyclovorans	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured	2	2	0	100	0	0.5	-
CO2	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	unidentified	4	1	3	25	75	0.625	-
CO2	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	JTB255marinebenthicgroup	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	unidentified	unidentified	unidentified	4	1	3	25	75	0.625	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured	4	3	1	75	25	0.625	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	2	1	1	50	50	1	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	4	3	1	75	25	0.625	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	1	0	1	0	100	1	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	1	1	0	100	0	1	-
CO2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unidentified	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Acidimicrobiia	-	-	-	29	17	12	58.6206896551724	41.3793103448276	0.458258319646121	-
CO2	Actinobacteria	Acidimicrobiia	Actinomarinales	-	-	1	1	0	100	0	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	-	-	12	8	4	66.6666666666667	33.3333333333333	0.3876953125	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	-	-	14	7	7	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	unidentified	-	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	Actinomarinales	uncultured	-	1	1	0	100	0	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	Ambiguous_taxa	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedAcidimicrobialesbacterium	-	1	1	0	100	0	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedactinobacterium	-	1	0	1	0	100	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedbacterium	-	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unidentified	-	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	-	5	3	2	60	40	1	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	-	4	1	3	25	75	0.625	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	unidentified	-	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Actinobacteria	Acidimicrobiia	unidentified	unidentified	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	Actinomarinales	uncultured	unidentified	1	1	0	100	0	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	Ambiguous_taxa	unidentified	2	1	1	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedAcidimicrobialesbacterium	unidentified	1	1	0	100	0	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedactinobacterium	unidentified	1	0	1	0	100	1	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedbacterium	unidentified	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Acidimicrobiia	IMCC26256	unidentified	unidentified	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	2	1	1	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29marinegroup	1	1	0	100	0	1	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	unidentified	1	0	1	0	100	1	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	unculturedbacterium	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	unidentified	2	1	1	50	50	1	-
CO2	Actinobacteria	Acidimicrobiia	Microtrichales	unidentified	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Actinobacteria	Acidimicrobiia	unidentified	unidentified	unidentified	2	1	1	50	50	1	-
CO2	Actinobacteria	Actinobacteria	-	-	-	87	47	40	54.0229885057471	45.9770114942529	0.520291593575074	-
CO2	Actinobacteria	Actinobacteria	Corynebacteriales	-	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Frankiales	-	-	11	4	7	36.3636363636364	63.6363636363636	0.548828125	-
CO2	Actinobacteria	Actinobacteria	Kineosporiales	-	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	-	-	10	8	2	80	20	0.109375	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	-	-	20	11	9	55	45	0.823802947998047	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	-	-	16	8	8	50	50	1	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	-	-	13	7	6	53.8461538461538	46.1538461538462	1	-
CO2	Actinobacteria	Actinobacteria	Streptomycetales	-	-	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
CO2	Actinobacteria	Actinobacteria	Streptosporangiales	-	-	4	3	1	75	25	0.625	-
CO2	Actinobacteria	Actinobacteria	unidentified	-	-	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	-	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	-	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	-	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Frankiales	uncultured	-	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	unidentified	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	-	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	-	4	4	0	100	0	0.125	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	-	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	-	20	11	9	55	45	0.823802947998047	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	-	14	8	6	57.1428571428571	42.8571428571429	0.79052734375	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	-	13	7	6	53.8461538461538	46.1538461538462	1	-
CO2	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	-	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
CO2	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	-	2	1	1	50	50	1	-
CO2	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	-	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Actinobacteria	unidentified	unidentified	-	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Fodinicola	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Actinobacteria	Frankiales	uncultured	Ambiguous_taxa	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Frankiales	unidentified	unidentified	2	1	1	50	50	1	-
CO2	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Ambiguous_taxa	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	unidentified	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	unidentified	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	unidentified	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	3	0	3	0	100	0.25	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Rhizocola	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	uncultured	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified	9	5	4	55.5555555555556	44.4444444444444	1	-
CO2	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Virgisporangium	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	11	6	5	54.5454545454545	45.4545454545455	1	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	unidentified	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	unidentified	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	5	2	3	40	60	1	-
CO2	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	unidentified	2	1	1	50	50	1	-
CO2	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
CO2	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Sphaerisporangium	1	0	1	0	100	1	-
CO2	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	uncultured	1	1	0	100	0	1	-
CO2	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Actinobacteria	unidentified	unidentified	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Actinobacteria	MB-A2-108	-	-	-	4	2	2	50	50	1	-
CO2	Actinobacteria	MB-A2-108	Ambiguous_taxa	-	-	1	1	0	100	0	1	-
CO2	Actinobacteria	MB-A2-108	unidentified	-	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Actinobacteria	MB-A2-108	Ambiguous_taxa	unidentified	-	1	1	0	100	0	1	-
CO2	Actinobacteria	MB-A2-108	unidentified	unidentified	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Actinobacteria	MB-A2-108	Ambiguous_taxa	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Actinobacteria	MB-A2-108	unidentified	unidentified	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Actinobacteria	Rubrobacteria	-	-	-	3	0	3	0	100	0.25	-
CO2	Actinobacteria	Rubrobacteria	Rubrobacterales	-	-	3	0	3	0	100	0.25	-
CO2	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	-	3	0	3	0	100	0.25	-
CO2	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	3	0	3	0	100	0.25	-
CO2	Actinobacteria	Thermoleophilia	-	-	-	86	41	45	47.6744186046512	52.3255813953488	0.746534382289057	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	-	-	43	17	26	39.5348837209302	60.4651162790698	0.222052820156024	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	-	-	40	24	16	60	40	0.26818725105477	-
CO2	Actinobacteria	Thermoleophilia	uncultured	-	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Thermoleophilia	unidentified	-	-	1	0	1	0	100	1	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	-	10	4	6	40	60	0.75390625	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	-	26	11	15	42.3076923076923	57.6923076923077	0.557197093963623	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	unidentified	-	7	2	5	28.5714285714286	71.4285714285714	0.453125	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	-	19	12	7	63.1578947368421	36.8421052631579	0.359283447265625	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	Ambiguous_taxa	-	1	0	1	0	100	1	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	-	11	5	6	45.4545454545455	54.5454545454545	1	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	unidentified	-	9	7	2	77.7777777777778	22.2222222222222	0.1796875	-
CO2	Actinobacteria	Thermoleophilia	uncultured	unculturedbacterium	-	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Thermoleophilia	unidentified	unidentified	-	1	0	1	0	100	1	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	10	4	6	40	60	0.75390625	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unculturedalphaproteobacterium	1	0	1	0	100	1	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unculturedbacterium	7	3	4	42.8571428571429	57.1428571428571	1	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unidentified	16	8	8	50	50	1	-
CO2	Actinobacteria	Thermoleophilia	Gaiellales	unidentified	unidentified	7	2	5	28.5714285714286	71.4285714285714	0.453125	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	Ambiguous_taxa	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	unculturedbacterium	2	1	1	50	50	1	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	unidentified	11	7	4	63.6363636363636	36.3636363636364	0.548828125	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	Ambiguous_taxa	Ambiguous_taxa	1	0	1	0	100	1	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	4	1	3	25	75	0.625	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	2	2	0	100	0	0.5	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	1	1	0	100	0	1	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	unidentified	4	1	3	25	75	0.625	-
CO2	Actinobacteria	Thermoleophilia	Solirubrobacterales	unidentified	unidentified	9	7	2	77.7777777777778	22.2222222222222	0.1796875	-
CO2	Actinobacteria	Thermoleophilia	uncultured	unculturedbacterium	unidentified	2	0	2	0	100	0.5	-
CO2	Actinobacteria	Thermoleophilia	unidentified	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Actinobacteria	unidentified	-	-	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Actinobacteria	unidentified	unidentified	-	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Actinobacteria	unidentified	unidentified	unidentified	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Actinobacteria	unidentified	unidentified	unidentified	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Acidobacteria	Acidobacteriia	-	-	-	35	17	18	48.5714285714286	51.4285714285714	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	-	-	8	4	4	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Solibacterales	-	-	26	13	13	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Subgroup2	-	-	1	0	1	0	100	1	-
