Perturbation	Phylum	Class	Order	Family	Genus	Num	Increase	Decrease	Increase2	Decrease2	pVal	Stat
warming	Proteobacteria	Gammaproteobacteria	Pseudomonadales	-	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Salinisphaerales	-	-	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Steroidobacterales	-	-	8	2	6	25	75	0.2890625	-
warming	Proteobacteria	Gammaproteobacteria	unidentified	-	-	8	6	2	75	25	0.2890625	-
warming	Proteobacteria	Gammaproteobacteria	WD260	-	-	4	3	1	75	25	0.625	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	-	-	20	13	7	65	35	0.263175964355469	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	A21b	-	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	-	17	8	9	47.0588235294118	52.9411764705882	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	-	10	5	5	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	-	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	-	5	2	3	40	60	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	unidentified	-	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Proteobacteria	Gammaproteobacteria	CCD24	unidentified	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	-	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	-	18	13	5	72.2222222222222	27.7777777777778	0.09625244140625	-
warming	Proteobacteria	Gammaproteobacteria	GammaproteobacteriaIncertaeSedis	UnknownFamily	-	13	6	7	46.1538461538462	53.8461538461538	1	-
warming	Proteobacteria	Gammaproteobacteria	JG36-TzT-191	unculturedbacterium	-	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	KF-JG30-C25	unculturedgammaproteobacterium	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	KF-JG30-C25	unidentified	-	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	-	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Proteobacteria	Gammaproteobacteria	PLTA13	metagenome	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	PLTA13	unculturedbacterium	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	-	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	-	8	2	6	25	75	0.2890625	-
warming	Proteobacteria	Gammaproteobacteria	unidentified	unidentified	-	8	6	2	75	25	0.2890625	-
warming	Proteobacteria	Gammaproteobacteria	WD260	unculturedbacterium	-	4	3	1	75	25	0.625	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	-	10	6	4	60	40	0.75390625	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	unidentified	-	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	-	9	6	3	66.6666666666667	33.3333333333333	0.5078125	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	A21b	unidentified	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herbaspirillum	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pandoraea	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhizobacter	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhodoferax	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	uncultured	2	0	2	0	100	0.5	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	unidentified	7	5	2	71.4285714285714	28.5714285714286	0.453125	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Ellin6067	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	IS-44	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	7	4	3	57.1428571428571	42.8571428571429	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	unculturedRhodocyclaceaebacterium	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	unidentified	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	Ambiguous_taxa	2	0	2	0	100	0.5	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	unidentified	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Proteobacteria	Gammaproteobacteria	CCD24	unidentified	unidentified	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	7	5	2	71.4285714285714	28.5714285714286	0.453125	-
warming	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	11	8	3	72.7272727272727	27.2727272727273	0.2265625	-
warming	Proteobacteria	Gammaproteobacteria	GammaproteobacteriaIncertaeSedis	UnknownFamily	Acidibacter	10	5	5	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	GammaproteobacteriaIncertaeSedis	UnknownFamily	CandidatusOvatusbacter	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	GammaproteobacteriaIncertaeSedis	UnknownFamily	unidentified	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	JG36-TzT-191	unculturedbacterium	unidentified	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	KF-JG30-C25	unculturedgammaproteobacterium	unidentified	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	KF-JG30-C25	unidentified	unidentified	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Proteobacteria	Gammaproteobacteria	PLTA13	metagenome	unidentified	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	PLTA13	unculturedbacterium	unidentified	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	unidentified	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured	3	0	3	0	100	0.25	-
warming	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
warming	Proteobacteria	Gammaproteobacteria	unidentified	unidentified	unidentified	8	6	2	75	25	0.2890625	-
warming	Proteobacteria	Gammaproteobacteria	WD260	unculturedbacterium	unidentified	4	3	1	75	25	0.625	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ambiguous_taxa	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	2	2	0	100	0	0.5	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured	1	0	1	0	100	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	unidentified	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	unidentified	unidentified	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	2	1	1	50	50	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	1	1	0	100	0	1	-
warming	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unidentified	4	2	2	50	50	1	-
warming	Acidobacteria	Acidobacteriia	-	-	-	144	70	74	48.6111111111111	51.3888888888889	0.802693355069729	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	-	-	60	34	26	56.6666666666667	43.3333333333333	0.366294006703292	-
warming	Acidobacteria	Acidobacteriia	Solibacterales	-	-	40	20	20	50	50	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup12	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup13	-	-	2	1	1	50	50	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup2	-	-	40	13	27	32.5	67.5	0.0384773082842003	Decrease
warming	Acidobacteria	Acidobacteriia	unidentified	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	-	24	15	9	62.5	37.5	0.307456254959107	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	-	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	-	28	13	15	46.4285714285714	53.5714285714286	0.850554019212723	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	unidentified	-	5	4	1	80	20	0.375	-
warming	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	-	40	20	20	50	50	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup12	unculturedbacterium	-	1	1	0	100	0	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup13	unculturedAcidobacteriabacterium	-	1	0	1	0	100	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup13	unculturedbacterium	-	1	1	0	100	0	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup2	Ambiguous_taxa	-	2	2	0	100	0	0.5	-
warming	Acidobacteria	Acidobacteriia	Subgroup2	unculturedforestsoilbacterium	-	8	1	7	12.5	87.5	0.0703125	-
warming	Acidobacteria	Acidobacteriia	Subgroup2	unidentified	-	30	10	20	33.3333333333333	66.6666666666667	0.0987371467053889	-
warming	Acidobacteria	Acidobacteriia	unidentified	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Acidicapsa	1	0	1	0	100	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Acidipila	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Ambiguous_taxa	3	3	0	100	0	0.25	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Granulicella	7	6	1	85.7142857142857	14.2857142857143	0.125	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Occallatibacter	1	0	1	0	100	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	uncultured	2	1	1	50	50	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	unidentified	7	3	4	42.8571428571429	57.1428571428571	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	CandidatusKoribacter	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	Ambiguous_taxa	3	1	2	33.3333333333333	66.6666666666667	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unculturedAcidobacteriabacterium	2	1	1	50	50	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unculturedbacterium	5	4	1	80	20	0.375	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unculturedforestsoilbacterium	1	0	1	0	100	1	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unidentified	17	7	10	41.1764705882353	58.8235294117647	0.629058837890625	-
warming	Acidobacteria	Acidobacteriia	Acidobacteriales	unidentified	unidentified	5	4	1	80	20	0.375	-
warming	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Bryobacter	21	12	9	57.1428571428571	42.8571428571429	0.663623809814453	-
warming	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	CandidatusSolibacter	15	6	9	40	60	0.60723876953125	-
warming	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Elev-16S-1166	1	0	1	0	100	1	-
warming	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup12	unculturedbacterium	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup13	unculturedAcidobacteriabacterium	unidentified	1	0	1	0	100	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup13	unculturedbacterium	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Acidobacteriia	Subgroup2	Ambiguous_taxa	unidentified	2	2	0	100	0	0.5	-
warming	Acidobacteria	Acidobacteriia	Subgroup2	unculturedforestsoilbacterium	unidentified	8	1	7	12.5	87.5	0.0703125	-
warming	Acidobacteria	Acidobacteriia	Subgroup2	unidentified	unidentified	30	10	20	33.3333333333333	66.6666666666667	0.0987371467053889	-
warming	Acidobacteria	Acidobacteriia	unidentified	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	AT-s3-28	-	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	AT-s3-28	unculturedbacterium	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	AT-s3-28	unculturedbacterium	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	AT-s3-28	unculturedbacterium	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	-	-	-	16	10	6	62.5	37.5	0.454498291015625	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	11-24	-	-	4	4	0	100	0	0.125	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	-	-	5	3	2	60	40	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	-	-	1	0	1	0	100	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	-	-	6	3	3	50	50	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	11-24	Ambiguous_taxa	-	2	2	0	100	0	0.5	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	-	2	2	0	100	0	0.5	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	-	5	3	2	60	40	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	unidentified	-	1	0	1	0	100	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	-	6	3	3	50	50	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	11-24	Ambiguous_taxa	unidentified	2	2	0	100	0	0.5	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	unidentified	2	2	0	100	0	0.5	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Ambiguous_taxa	1	1	0	100	0	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Blastocatella	1	0	1	0	100	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	JGI0001001-H03	2	1	1	50	50	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	unidentified	unidentified	1	0	1	0	100	1	-
warming	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	RB41	6	3	3	50	50	1	-
warming	Acidobacteria	Holophagae	-	-	-	5	3	2	60	40	1	-
warming	Acidobacteria	Holophagae	Subgroup7	-	-	5	3	2	60	40	1	-
warming	Acidobacteria	Holophagae	Subgroup7	Ambiguous_taxa	-	1	0	1	0	100	1	-
warming	Acidobacteria	Holophagae	Subgroup7	unculturedAcidobacteriumsp.	-	1	0	1	0	100	1	-
warming	Acidobacteria	Holophagae	Subgroup7	unidentified	-	3	3	0	100	0	0.25	-
warming	Acidobacteria	Holophagae	Subgroup7	Ambiguous_taxa	unidentified	1	0	1	0	100	1	-
warming	Acidobacteria	Holophagae	Subgroup7	unculturedAcidobacteriumsp.	unidentified	1	0	1	0	100	1	-
warming	Acidobacteria	Holophagae	Subgroup7	unidentified	unidentified	3	3	0	100	0	0.25	-
warming	Acidobacteria	Subgroup15	-	-	-	4	3	1	75	25	0.625	-
warming	Acidobacteria	Subgroup15	unidentified	-	-	4	3	1	75	25	0.625	-
warming	Acidobacteria	Subgroup15	unidentified	unidentified	-	4	3	1	75	25	0.625	-
warming	Acidobacteria	Subgroup15	unidentified	unidentified	unidentified	4	3	1	75	25	0.625	-
warming	Acidobacteria	Subgroup17	-	-	-	10	6	4	60	40	0.75390625	-
warming	Acidobacteria	Subgroup17	unculturedbacterium	-	-	5	4	1	80	20	0.375	-
warming	Acidobacteria	Subgroup17	unidentified	-	-	5	2	3	40	60	1	-
warming	Acidobacteria	Subgroup17	unculturedbacterium	unidentified	-	5	4	1	80	20	0.375	-
warming	Acidobacteria	Subgroup17	unidentified	unidentified	-	5	2	3	40	60	1	-
warming	Acidobacteria	Subgroup17	unculturedbacterium	unidentified	unidentified	5	4	1	80	20	0.375	-
warming	Acidobacteria	Subgroup17	unidentified	unidentified	unidentified	5	2	3	40	60	1	-
warming	Acidobacteria	Subgroup18	-	-	-	2	2	0	100	0	0.5	-
warming	Acidobacteria	Subgroup18	Ambiguous_taxa	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup18	unculturedbacterium	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup18	Ambiguous_taxa	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup18	unculturedbacterium	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup18	Ambiguous_taxa	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup18	unculturedbacterium	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup25	-	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup25	unculturedbacterium	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup25	unculturedbacterium	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup25	unculturedbacterium	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup5	-	-	-	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
warming	Acidobacteria	Subgroup5	Ambiguous_taxa	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup5	unculturedbacterium	-	-	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Acidobacteria	Subgroup5	unidentified	-	-	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup5	Ambiguous_taxa	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup5	unculturedbacterium	unidentified	-	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Acidobacteria	Subgroup5	unidentified	unidentified	-	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup5	Ambiguous_taxa	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup5	unculturedbacterium	unidentified	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
warming	Acidobacteria	Subgroup5	unidentified	unidentified	unidentified	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup6	-	-	-	30	16	14	53.3333333333333	46.6666666666667	0.855535551905632	-
warming	Acidobacteria	Subgroup6	Ambiguous_taxa	-	-	1	0	1	0	100	1	-
warming	Acidobacteria	Subgroup6	metagenome	-	-	2	2	0	100	0	0.5	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	-	-	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacterialesbacterium	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacteriumsp.	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedbacterium	-	-	1	0	1	0	100	1	-
warming	Acidobacteria	Subgroup6	unculturedproteobacterium	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedSaccharibacillussp.	-	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unidentified	-	-	18	8	10	44.4444444444444	55.5555555555556	0.814529418945313	-
warming	Acidobacteria	Subgroup6	UnknownOrder	-	-	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup6	Ambiguous_taxa	unidentified	-	1	0	1	0	100	1	-
warming	Acidobacteria	Subgroup6	metagenome	unidentified	-	2	2	0	100	0	0.5	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	-	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacterialesbacterium	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacteriumsp.	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedbacterium	unidentified	-	1	0	1	0	100	1	-
warming	Acidobacteria	Subgroup6	unculturedproteobacterium	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedSaccharibacillussp.	unidentified	-	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unidentified	unidentified	-	18	8	10	44.4444444444444	55.5555555555556	0.814529418945313	-
warming	Acidobacteria	Subgroup6	UnknownOrder	UnknownFamily	-	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup6	Ambiguous_taxa	unidentified	unidentified	1	0	1	0	100	1	-
warming	Acidobacteria	Subgroup6	metagenome	unidentified	unidentified	2	2	0	100	0	0.5	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	unidentified	2	1	1	50	50	1	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacterialesbacterium	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedAcidobacteriumsp.	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedbacterium	unidentified	unidentified	1	0	1	0	100	1	-
warming	Acidobacteria	Subgroup6	unculturedproteobacterium	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unculturedSaccharibacillussp.	unidentified	unidentified	1	1	0	100	0	1	-
warming	Acidobacteria	Subgroup6	unidentified	unidentified	unidentified	18	8	10	44.4444444444444	55.5555555555556	0.814529418945313	-
warming	Acidobacteria	Subgroup6	UnknownOrder	UnknownFamily	Vicinamibacter	2	1	1	50	50	1	-
warming	Acidobacteria	Thermoanaerobaculia	-	-	-	9	6	3	66.6666666666667	33.3333333333333	0.5078125	-
warming	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	-	-	9	6	3	66.6666666666667	33.3333333333333	0.5078125	-
warming	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	-	9	6	3	66.6666666666667	33.3333333333333	0.5078125	-
warming	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup10	9	6	3	66.6666666666667	33.3333333333333	0.5078125	-
warming	Planctomycetes	BD7-11	-	-	-	4	3	1	75	25	0.625	-
warming	Planctomycetes	BD7-11	unculturedbacterium	-	-	4	3	1	75	25	0.625	-
warming	Planctomycetes	BD7-11	unculturedbacterium	unidentified	-	4	3	1	75	25	0.625	-
warming	Planctomycetes	BD7-11	unculturedbacterium	unidentified	unidentified	4	3	1	75	25	0.625	-
warming	Planctomycetes	OM190	-	-	-	5	4	1	80	20	0.375	-
warming	Planctomycetes	OM190	unculturedbacterium	-	-	4	4	0	100	0	0.125	-
warming	Planctomycetes	OM190	unidentified	-	-	1	0	1	0	100	1	-
warming	Planctomycetes	OM190	unculturedbacterium	unidentified	-	4	4	0	100	0	0.125	-
warming	Planctomycetes	OM190	unidentified	unidentified	-	1	0	1	0	100	1	-
warming	Planctomycetes	OM190	unculturedbacterium	unidentified	unidentified	4	4	0	100	0	0.125	-
warming	Planctomycetes	OM190	unidentified	unidentified	unidentified	1	0	1	0	100	1	-
warming	Planctomycetes	Phycisphaerae	-	-	-	31	16	15	51.6129032258064	48.3870967741936	1	-
warming	Planctomycetes	Phycisphaerae	mle1-8	-	-	1	1	0	100	0	1	-
warming	Planctomycetes	Phycisphaerae	Phycisphaerales	-	-	1	1	0	100	0	1	-
warming	Planctomycetes	Phycisphaerae	Tepidisphaerales	-	-	29	14	15	48.2758620689655	51.7241379310345	1	-
