Perturbation	Phylum	Class	Order	Family	Genus	Num	Increase	Decrease	Increase2	Decrease2	pVal	Stat
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	-	-	20	11	9	55	45	0.823802947998047	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	-	20	12	8	60	40	0.50344467163086	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	-	11	6	5	54.5454545454545	45.4545454545455	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	-	34	18	16	52.9411764705882	47.0588235294118	0.864166240440682	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	unidentified	-	12	6	6	50	50	1	-
phosphorous	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	-	63	30	33	47.6190476190476	52.3809523809524	0.801306492504069	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup13	unculturedHolophagasp.	-	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	Ambiguous_taxa	-	8	4	4	50	50	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	metagenome	-	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	unculturedAcidobacteriabacterium	-	5	4	1	80	20	0.375	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	unculturedforestsoilbacterium	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	unidentified	-	5	2	3	40	60	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Acidipila	2	1	1	50	50	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Ambiguous_taxa	2	2	0	100	0	0.5	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Bryocella	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Edaphobacter	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Granulicella	5	3	2	60	40	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	uncultured	2	0	2	0	100	0.5	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	unidentified	7	4	3	57.1428571428571	42.8571428571429	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	CandidatusKoribacter	11	6	5	54.5454545454545	45.4545454545455	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	Ambiguous_taxa	2	2	0	100	0	0.5	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unculturedbacterium	3	2	1	66.6666666666667	33.3333333333333	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unidentified	29	14	15	48.2758620689655	51.7241379310345	1	-
phosphorous	Acidobacteria	Acidobacteriia	Acidobacteriales	unidentified	unidentified	12	6	6	50	50	1	-
phosphorous	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Bryobacter	34	17	17	50	50	1	-
phosphorous	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	CandidatusSolibacter	20	8	12	40	60	0.50344467163086	-
phosphorous	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	unidentified	9	5	4	55.5555555555556	44.4444444444444	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup13	unculturedHolophagasp.	unidentified	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	Ambiguous_taxa	unidentified	8	4	4	50	50	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	metagenome	unidentified	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	unculturedAcidobacteriabacterium	unidentified	5	4	1	80	20	0.375	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	unculturedforestsoilbacterium	unidentified	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Acidobacteriia	Subgroup2	unidentified	unidentified	5	2	3	40	60	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	-	-	-	24	15	9	62.5	37.5	0.307456254959107	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	11-24	-	-	2	1	1	50	50	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	-	-	13	9	4	69.2307692307692	30.7692307692308	0.266845703125	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	-	-	9	5	4	55.5555555555556	44.4444444444444	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unculturedAcidobacteriabacterium	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	-	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	-	13	9	4	69.2307692307692	30.7692307692308	0.266845703125	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	-	9	5	4	55.5555555555556	44.4444444444444	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unculturedAcidobacteriabacterium	unidentified	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	unidentified	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Blastocatella	2	0	2	0	100	0.5	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	JGI0001001-H03	7	5	2	71.4285714285714	28.5714285714286	0.453125	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Stenotrophobacter	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	uncultured	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	unidentified	2	2	0	100	0	0.5	-
phosphorous	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	RB41	9	5	4	55.5555555555556	44.4444444444444	1	-
phosphorous	Acidobacteria	Holophagae	-	-	-	4	2	2	50	50	1	-
phosphorous	Acidobacteria	Holophagae	Subgroup7	-	-	4	2	2	50	50	1	-
phosphorous	Acidobacteria	Holophagae	Subgroup7	Ambiguous_taxa	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Holophagae	Subgroup7	unidentified	-	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Acidobacteria	Holophagae	Subgroup7	Ambiguous_taxa	unidentified	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Holophagae	Subgroup7	unidentified	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Acidobacteria	Subgroup17	-	-	-	2	0	2	0	100	0.5	-
phosphorous	Acidobacteria	Subgroup17	unculturedAcidobacterialesbacterium	-	-	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Subgroup17	unculturedbacterium	-	-	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Subgroup17	unculturedAcidobacterialesbacterium	unidentified	-	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Subgroup17	unculturedbacterium	unidentified	-	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Subgroup17	unculturedAcidobacterialesbacterium	unidentified	unidentified	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Subgroup17	unculturedbacterium	unidentified	unidentified	1	0	1	0	100	1	-
phosphorous	Acidobacteria	Subgroup5	-	-	-	9	5	4	55.5555555555556	44.4444444444444	1	-
phosphorous	Acidobacteria	Subgroup5	unculturedAcidobacteriabacterium	-	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup5	unculturedbacterium	-	-	2	0	2	0	100	0.5	-
phosphorous	Acidobacteria	Subgroup5	unidentified	-	-	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
phosphorous	Acidobacteria	Subgroup5	unculturedAcidobacteriabacterium	unidentified	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup5	unculturedbacterium	unidentified	-	2	0	2	0	100	0.5	-
phosphorous	Acidobacteria	Subgroup5	unidentified	unidentified	-	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
phosphorous	Acidobacteria	Subgroup5	unculturedAcidobacteriabacterium	unidentified	unidentified	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup5	unculturedbacterium	unidentified	unidentified	2	0	2	0	100	0.5	-
phosphorous	Acidobacteria	Subgroup5	unidentified	unidentified	unidentified	6	4	2	66.6666666666667	33.3333333333333	0.6875	-
phosphorous	Acidobacteria	Subgroup6	-	-	-	25	14	11	56	44	0.690037965774536	-
phosphorous	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	-	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup6	unculturedHolophagaebacterium	-	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup6	unidentified	-	-	23	12	11	52.1739130434783	47.8260869565217	1	-
phosphorous	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup6	unculturedHolophagaebacterium	unidentified	-	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup6	unidentified	unidentified	-	23	12	11	52.1739130434783	47.8260869565217	1	-
phosphorous	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	unidentified	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup6	unculturedHolophagaebacterium	unidentified	unidentified	1	1	0	100	0	1	-
phosphorous	Acidobacteria	Subgroup6	unidentified	unidentified	unidentified	23	12	11	52.1739130434783	47.8260869565217	1	-
phosphorous	Acidobacteria	Thermoanaerobaculia	-	-	-	4	3	1	75	25	0.625	-
phosphorous	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	-	-	4	3	1	75	25	0.625	-
phosphorous	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	-	4	3	1	75	25	0.625	-
phosphorous	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup10	4	3	1	75	25	0.625	-
phosphorous	Actinobacteria	Acidimicrobiia	-	-	-	24	10	14	41.6666666666667	58.3333333333333	0.541256189346313	-
phosphorous	Actinobacteria	Acidimicrobiia	Acidimicrobiales	-	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	IMCC26256	-	-	14	7	7	50	50	1	-
phosphorous	Actinobacteria	Acidimicrobiia	Microtrichales	-	-	4	2	2	50	50	1	-
phosphorous	Actinobacteria	Acidimicrobiia	uncultured	-	-	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Acidimicrobiia	unidentified	-	-	3	0	3	0	100	0.25	-
phosphorous	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedAciditerrimonassp.	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedactinobacterium	-	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Acidimicrobiia	IMCC26256	unidentified	-	11	6	5	54.5454545454545	45.4545454545455	1	-
phosphorous	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	Microtrichales	unidentified	-	2	2	0	100	0	0.5	-
phosphorous	Actinobacteria	Acidimicrobiia	uncultured	Ambiguous_taxa	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	uncultured	unidentified	-	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Acidimicrobiia	unidentified	unidentified	-	3	0	3	0	100	0.25	-
phosphorous	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	uncultured	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedAciditerrimonassp.	unidentified	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	IMCC26256	unculturedactinobacterium	unidentified	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Acidimicrobiia	IMCC26256	unidentified	unidentified	11	6	5	54.5454545454545	45.4545454545455	1	-
phosphorous	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	Microtrichales	unidentified	unidentified	2	2	0	100	0	0.5	-
phosphorous	Actinobacteria	Acidimicrobiia	uncultured	Ambiguous_taxa	unidentified	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Acidimicrobiia	uncultured	unidentified	unidentified	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Acidimicrobiia	unidentified	unidentified	unidentified	3	0	3	0	100	0.25	-
phosphorous	Actinobacteria	Actinobacteria	-	-	-	73	37	36	50.6849315068493	49.3150684931507	1	-
phosphorous	Actinobacteria	Actinobacteria	Catenulisporales	-	-	3	0	3	0	100	0.25	-
phosphorous	Actinobacteria	Actinobacteria	Corynebacteriales	-	-	4	1	3	25	75	0.625	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	-	-	26	9	17	34.6153846153846	65.3846153846154	0.168637543916702	-
phosphorous	Actinobacteria	Actinobacteria	Kineosporiales	-	-	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	-	-	6	5	1	83.3333333333333	16.6666666666667	0.21875	-
phosphorous	Actinobacteria	Actinobacteria	Micromonosporales	-	-	11	7	4	63.6363636363636	36.3636363636364	0.548828125	-
phosphorous	Actinobacteria	Actinobacteria	Propionibacteriales	-	-	6	5	1	83.3333333333333	16.6666666666667	0.21875	-
phosphorous	Actinobacteria	Actinobacteria	Pseudonocardiales	-	-	8	5	3	62.5	37.5	0.7265625	-
phosphorous	Actinobacteria	Actinobacteria	Streptomycetales	-	-	5	3	2	60	40	1	-
phosphorous	Actinobacteria	Actinobacteria	Streptosporangiales	-	-	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	unidentified	-	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Catenulisporales	Actinospicaceae	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	-	2	0	2	0	100	0.5	-
phosphorous	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	-	4	1	3	25	75	0.625	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	-	15	3	12	20	80	0.03515625	Decrease
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	-	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	-	4	2	2	50	50	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	-	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	-	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	unidentified	-	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	-	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	-	3	3	0	100	0	0.25	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	-	2	2	0	100	0	0.5	-
phosphorous	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	-	11	7	4	63.6363636363636	36.3636363636364	0.548828125	-
phosphorous	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	-	6	5	1	83.3333333333333	16.6666666666667	0.21875	-
phosphorous	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	-	8	5	3	62.5	37.5	0.7265625	-
phosphorous	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	-	5	3	2	60	40	1	-
phosphorous	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	-	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	unidentified	unidentified	-	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	2	0	2	0	100	0.5	-
phosphorous	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	4	1	3	25	75	0.625	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	15	3	12	20	80	0.03515625	Decrease
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	unidentified	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	Sporichthya	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Frankiales	unidentified	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	unidentified	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	unidentified	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	unidentified	2	2	0	100	0	0.5	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	unidentified	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Ambiguous_taxa	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified	7	4	3	57.1428571428571	42.8571428571429	1	-
phosphorous	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Ambiguous_taxa	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	3	2	1	66.6666666666667	33.3333333333333	1	-
phosphorous	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	2	2	0	100	0	0.5	-
phosphorous	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
phosphorous	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	2	2	0	100	0	0.5	-
phosphorous	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Actinobacteria	unidentified	unidentified	unidentified	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Thermoleophilia	-	-	-	51	27	24	52.9411764705882	47.0588235294118	0.779767930553075	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	-	-	27	15	12	55.5555555555556	44.4444444444444	0.701108038425446	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	-	-	24	12	12	50	50	1	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	-	5	3	2	60	40	1	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	-	19	11	8	57.8947368421053	42.1052631578947	0.647605895996094	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	unidentified	-	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	-	8	3	5	37.5	62.5	0.7265625	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	-	13	6	7	46.1538461538462	53.8461538461538	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	unidentified	-	3	3	0	100	0	0.25	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	5	3	2	60	40	1	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	3	2	1	66.6666666666667	33.3333333333333	1	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unculturedactinobacterium	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unculturedbacterium	6	3	3	50	50	1	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unidentified	9	5	4	55.5555555555556	44.4444444444444	1	-
phosphorous	Actinobacteria	Thermoleophilia	Gaiellales	unidentified	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	Ambiguous_taxa	4	1	3	25	75	0.625	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	unculturedactinobacterium	1	0	1	0	100	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	7	2	5	28.5714285714286	71.4285714285714	0.453125	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	3	2	1	66.6666666666667	33.3333333333333	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	2	1	1	50	50	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	unidentified	1	1	0	100	0	1	-
phosphorous	Actinobacteria	Thermoleophilia	Solirubrobacterales	unidentified	unidentified	3	3	0	100	0	0.25	-
phosphorous	Planctomycetes	BD7-11	-	-	-	1	1	0	100	0	1	-
phosphorous	Planctomycetes	BD7-11	unculturedbacterium	-	-	1	1	0	100	0	1	-
phosphorous	Planctomycetes	BD7-11	unculturedbacterium	unidentified	-	1	1	0	100	0	1	-
phosphorous	Planctomycetes	BD7-11	unculturedbacterium	unidentified	unidentified	1	1	0	100	0	1	-
phosphorous	Planctomycetes	Phycisphaerae	-	-	-	30	15	15	50	50	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	-	-	30	15	15	50	50	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3termitegroup	-	2	1	1	50	50	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	-	28	14	14	50	50	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3termitegroup	unidentified	2	1	1	50	50	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	Ambiguous_taxa	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedbacterium	9	4	5	44.4444444444444	55.5555555555556	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedPlanctomycetaceaebacterium	1	0	1	0	100	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedsoilbacterium	1	1	0	100	0	1	-
phosphorous	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unidentified	14	8	6	57.1428571428571	42.8571428571429	0.79052734375	-
phosphorous	Planctomycetes	Pla4lineage	-	-	-	3	2	1	66.6666666666667	33.3333333333333	1	-
phosphorous	Planctomycetes	Pla4lineage	Ambiguous_taxa	-	-	2	2	0	100	0	0.5	-
phosphorous	Planctomycetes	Pla4lineage	metagenome	-	-	1	0	1	0	100	1	-
phosphorous	Planctomycetes	Pla4lineage	Ambiguous_taxa	unidentified	-	2	2	0	100	0	0.5	-
phosphorous	Planctomycetes	Pla4lineage	metagenome	unidentified	-	1	0	1	0	100	1	-
phosphorous	Planctomycetes	Pla4lineage	Ambiguous_taxa	unidentified	unidentified	2	2	0	100	0	0.5	-
phosphorous	Planctomycetes	Pla4lineage	metagenome	unidentified	unidentified	1	0	1	0	100	1	-
phosphorous	Planctomycetes	Planctomycetacia	-	-	-	75	29	46	38.6666666666667	61.3333333333333	0.0639499164670669	-
phosphorous	Planctomycetes	Planctomycetacia	Gemmatales	-	-	45	17	28	37.7777777777778	62.2222222222222	0.135156450845671	-
phosphorous	Planctomycetes	Planctomycetacia	Isosphaerales	-	-	14	2	12	14.2857142857143	85.7142857142857	0.012939453125	Decrease
phosphorous	Planctomycetes	Planctomycetacia	Pirellulales	-	-	12	8	4	66.6666666666667	33.3333333333333	0.3876953125	-
phosphorous	Planctomycetes	Planctomycetacia	Planctomycetales	-	-	3	1	2	33.3333333333333	66.6666666666667	1	-
phosphorous	Planctomycetes	Planctomycetacia	uncultured	-	-	1	1	0	100	0	1	-
